bin_id,sentiment,Tstart,Tend,bin_position
4251,0.80000,1584611536564,1584625459862,1
4252,0.10000,1584611536564,1584625459862,2
4261,0.05000,1584586034222,1584625408328,1
4262,0.00000,1584586034222,1584625408328,2
4275,-0.90000,1584181749592,1584625384912,1
4287,-0.90000,1584452029062,1584625355888,1
4288,-0.90000,1584452029062,1584625355888,2
4292,-0.70000,1584443262021,1584625334625,1
4293,0.20000,1584443262021,1584625334625,2
4294,-0.60000,1584443262021,1584625334625,3
4305,-0.80000,1584624446497,1584625300539,1
4306,-0.70000,1584549659459,1584625298280,1
4307,0.30000,1584549659459,1584625298280,2
4308,1.00000,1584549659459,1584625298280,3
4313,-0.80000,1584363930525,1584625286185,1
4314,-0.90000,1584363930525,1584625286185,2
4329,-0.50000,1584606585858,1584625244629,1
4337,0.10000,1584586034222,1584625232420,1
4338,-0.43333,1584586034222,1584625232420,2
4339,-0.65000,1584622621920,1584625228493,1
4360,-0.85000,1584624793973,1584625184139,1
4361,-0.90000,1584624793973,1584625184139,2
4364,-0.30000,1584547247983,1584625157533,1
4391,0.10000,1584624823102,1584625102913,1
4392,-0.90000,1584624823102,1584625102913,2
4409,-0.80000,1584618124045,1584625064263,1
4419,0.10000,1584624743062,1584625032889,1
4420,0.90000,1584624743062,1584625032889,2
4430,-0.50000,1584624092514,1584625017322,1
4431,0.90000,1584624092514,1584625017322,2
4441,-0.40000,1584538493635,1584624986770,1
4442,-0.70000,1584538493635,1584624986770,2
4455,-0.90000,1584198019840,1584624951786,1
4456,0.10000,1584198019840,1584624951786,2
4476,-0.65000,1584624009119,1584624894676,1
4490,-0.23333,1584622893569,1584624861023,1
4491,-0.80000,1584622893569,1584624861023,2
4492,-0.70000,1584622893569,1584624861023,3
4493,0.10000,1584040634494,1584624855096,1
4516,-0.52500,1584578324793,1584624769610,1
4517,-0.90000,1584450581214,1584624762096,1
4545,-0.90000,1584450581214,1584624673357,1
4566,-0.70000,1584581076883,1584624596998,1
4573,0.00000,1584181749592,1584624573493,1
4574,0.00000,1584181749592,1584624573493,2
4637,-0.80000,1584624009119,1584624379306,1
4647,-0.70000,1584586034222,1584624360719,1
4651,-0.81667,1584082502881,1584624353461,1
4652,-0.90000,1584483202099,1584624352653,1
4653,-0.80000,1584483202099,1584624352653,2
4701,-0.52000,1584621142199,1584624185291,1
4709,-0.90000,1584616574401,1584624163002,1
4710,-0.60000,1584616574401,1584624163002,2
4714,-0.86667,1584538493635,1584624142422,1
4716,0.00000,1584613617948,1584624142108,1
4719,-0.85000,1584578809343,1584624130304,1
4732,0.80000,1584623934808,1584624081640,1
4733,-0.50000,1584623934808,1584624081640,2
4734,-0.80000,1584569772266,1584624070237,1
4735,0.90000,1584569772266,1584624070237,2
4742,-0.70000,1584538493635,1584624054844,1
4743,-0.70000,1584538493635,1584624054844,2
4747,-0.90000,1584551289531,1584624045428,1
4768,-0.20000,1584288390428,1584623994356,1
4769,-0.90000,1584288390428,1584623994356,2
4770,-0.70000,1584529339866,1584623986630,1
4817,-0.40000,1584620064880,1584623799287,1
4818,0.80000,1584620064880,1584623799287,2
4841,-0.50000,1584613894567,1584623759098,1
4844,-0.40000,1584616574401,1584623731806,1
4845,0.00000,1584616574401,1584623731806,2
4846,-0.50000,1584622307190,1584623731439,1
4847,-0.50000,1584622307190,1584623731439,2
4849,-0.80000,1584618549335,1584623730232,1
4862,-0.55000,1584608133675,1584623676933,1
4886,-0.75000,1584538493635,1584623615812,1
4901,0.06667,1584567029465,1584623550985,1
4902,-0.50000,1584623403179,1584623550147,1
4903,0.90000,1584623403179,1584623550147,2
4906,-0.06667,1584105251199,1584623544266,1
4922,-0.90000,1584623322128,1584623491323,1
4923,0.10000,1584623322128,1584623491323,2
4930,-0.70000,1584538493635,1584623484388,1
4935,-0.20000,1584612163550,1584623474358,1
4936,0.00000,1584612163550,1584623474358,2
4942,0.00000,1584618124045,1584623450092,1
4943,0.80000,1584618124045,1584623450092,2
4974,0.17500,1584615846584,1584623362791,1
4975,-0.70000,1584615846584,1584623362791,2
4979,-0.80000,1584538493635,1584623355489,1
4980,-0.50000,1584538493635,1584623355489,2
4982,-0.80000,1584615499426,1584623348192,1
5005,-0.48333,1584553896244,1584623278697,1
5013,-0.70000,1584622461093,1584623237230,1
5042,-0.70000,1584381623669,1584623204199,1
5053,-0.60000,1584621714738,1584623167621,1
5054,0.40000,1584621714738,1584623167621,2
5064,-0.90000,1584612163550,1584623137440,1
5065,-0.90000,1584612163550,1584623137440,2
5070,-0.70000,1584620212859,1584623090884,1
5080,-0.30000,1584622188981,1584623065998,1
5081,0.00000,1584584136963,1584623063670,1
5082,0.00000,1584584136963,1584623063670,2
5087,-0.30000,1584615846584,1584623040901,1
5089,-0.80000,1584552880807,1584623034276,1
5093,-0.85000,1584554257601,1584623003042,1
5095,-0.90000,1584546369143,1584622996961,1
5099,-0.80000,1584561541753,1584622984817,1
5100,-0.27500,1584561541753,1584622984817,2
5117,-0.83333,1584620539869,1584622937914,1
5127,-0.36667,1584538493635,1584622888420,1
5134,-0.90000,1584294317002,1584622846898,1
5135,-0.80000,1584294317002,1584622846898,2
5137,-0.80000,1584576626701,1584622831708,1
5138,-0.58571,1584620539869,1584622829054,1
5139,-0.90000,1584612163550,1584622822161,1
5140,-0.70000,1584612163550,1584622822161,2
5150,-0.60000,1584619781163,1584622792811,1
5151,-0.40000,1584619781163,1584622792811,2
5152,-0.60000,1584109929251,1584622792018,1
5153,-0.90000,1584109929251,1584622792018,2
5161,-0.45000,1584576626701,1584622766141,1
5162,-0.80000,1584576626701,1584622766141,2
5198,-0.80000,1584470586202,1584622612105,1
5208,0.80000,1584281826823,1584622544224,1
5209,-0.42500,1584122501879,1584622541999,1
5213,-0.55000,1584612334325,1584622532760,1
5214,-0.80000,1584612334325,1584622532760,2
5217,-0.40000,1584568599201,1584622527583,1
5219,-0.70000,1584621997271,1584622514136,1
5220,1.00000,1584621997271,1584622514136,2
5273,-0.90000,1584558073684,1584622367956,1
5274,-0.90000,1584558073684,1584622367956,2
5294,-0.10000,1584381631058,1584622295891,1
5295,-0.60000,1584381631058,1584622295891,2
5307,-0.90000,1584470137119,1584622272203,1
5308,-0.46667,1584470137119,1584622272203,2
5311,-0.90000,1584601772844,1584622260418,1
5312,0.00000,1584601772844,1584622260418,2
5318,-0.80000,1584525920806,1584622232760,1
5319,-0.30000,1584525920806,1584622232760,2
5337,0.10000,1584129570166,1584622181295,1
5349,-0.60000,1584620505700,1584622130442,1
5350,-0.25000,1584620505700,1584622130442,2
5351,-0.40000,1584620505700,1584622130442,3
5352,0.05000,1584620505700,1584622130442,4
5365,-0.35000,1584619811420,1584622103845,1
5366,-0.80000,1584538493635,1584622100583,1
5367,-0.60000,1584538493635,1584622100583,2
5384,-0.90000,1584105251199,1584622038227,1
5385,0.30000,1584105251199,1584622038227,2
5390,1.00000,1584619429783,1584622023099,1
5391,1.00000,1584619429783,1584622023099,2
5392,0.40000,1584619429783,1584622023099,3
5395,-0.80000,1584105251199,1584622007242,1
5396,-0.75000,1584105251199,1584622007242,2
5433,-0.95000,1584476449227,1584621857447,1
5447,-0.40000,1584621051776,1584621818710,1
5448,-0.90000,1584621051776,1584621818710,2
5449,-0.80000,1584567950791,1584621810033,1
5450,-0.40000,1584567950791,1584621810033,2
5451,0.13333,1584538493635,1584621802977,1
5480,-0.90000,1584621727042,1584621750724,1
5481,-0.80000,1584621727042,1584621750724,2
5492,-0.80000,1584612163550,1584621732252,1
5493,0.10000,1584612163550,1584621732252,2
5494,-0.70000,1584612163550,1584621732252,3
5513,-0.10000,1584546369143,1584621671667,1
5515,0.00000,1584615417149,1584621664664,1
5516,-0.85000,1584615417149,1584621664664,2
5552,-0.50000,1584607244532,1584621519004,1
5553,-0.70000,1584607244532,1584621519004,2
5559,0.20000,1584101935062,1584621511126,1
5561,-0.80000,1584530024374,1584621504652,1
5566,-0.20000,1584613258559,1584621484956,1
5567,-0.70000,1584559719827,1584621480295,1
5568,-0.80000,1584559719827,1584621480295,2
5601,-0.40000,1584618124045,1584621417951,1
5602,0.00000,1584618124045,1584621417951,2
5603,-0.10000,1584618124045,1584621417951,3
5604,-0.30000,1584555933906,1584621411445,1
5605,0.00000,1584525920806,1584621405560,1
5607,-0.90000,1584546369143,1584621401222,1
5608,0.00000,1584546369143,1584621401222,2
5617,-0.90000,1584620883626,1584621393004,1
5641,-0.48000,1584603004605,1584621349830,1
5648,-0.14286,1584526076995,1584621316816,1
5652,0.00000,1584363930525,1584621310894,1
5653,-0.80000,1584363930525,1584621310894,2
5656,-0.80000,1584608578214,1584621302473,1
5657,0.10000,1584608578214,1584621302473,2
5663,-0.80000,1584472863066,1584621287467,1
5664,0.80000,1584472863066,1584621287467,2
5678,0.10000,1584620383425,1584621253732,1
5696,-0.80000,1584620534506,1584621195700,1
5701,-0.30000,1584620619805,1584621184303,1
5702,0.10000,1584620619805,1584621184303,2
5718,-0.60000,1584598311749,1584621128378,1
5729,-0.70000,1584569772266,1584621066498,1
5730,-0.30000,1584569772266,1584621066498,2
5735,0.15000,1584615846584,1584621047051,1
5743,-0.10000,1584577603783,1584621022357,1
5744,-0.90000,1584577603783,1584621022357,2
5755,-0.90000,1584615846584,1584620986164,1
5756,-0.30000,1584615846584,1584620986164,2
5760,0.00000,1584580737337,1584620963048,1
5761,0.00000,1584580737337,1584620963048,2
5762,-0.40000,1584114822548,1584620954367,1
5789,-0.70000,1584609006624,1584620845813,1
5790,-0.60000,1584609006624,1584620845813,2
5794,-0.55000,1584619828652,1584620820615,1
5821,-0.80000,1584538493635,1584620756891,1
5832,-0.90000,1584615846584,1584620722630,1
5833,-0.70000,1584615846584,1584620722630,2
5856,-0.20000,1584381271747,1584620673485,1
5857,-0.40000,1584381271747,1584620673485,2
5878,0.00000,1584620212859,1584620577019,1
5879,0.06667,1584620212859,1584620577019,2
5883,0.00000,1584377284885,1584620546225,1
5884,-0.60000,1584377284885,1584620546225,2
5885,-0.60000,1584586034222,1584620545964,1
5900,-0.25000,1584611672837,1584620513166,1
5901,-0.40000,1584620303753,1584620510020,1
5902,-0.90000,1584620303753,1584620510020,2
5903,-0.40000,1584618124045,1584620504443,1
5904,-0.85000,1584618124045,1584620504443,2
5905,-0.60000,1584612334325,1584620500018,1
5906,-0.70000,1584612334325,1584620500018,2
5907,-0.90000,1584611855089,1584620497439,1
5916,-0.85000,1584538493635,1584620472529,1
5927,-0.20000,1584586034222,1584620455013,1
5936,0.40000,1584615846584,1584620395119,1
5937,0.60000,1584615846584,1584620395119,2
5938,-0.40000,1584615846584,1584620395119,3
5949,0.00000,1584620069773,1584620346800,1
5950,-0.05000,1584620069773,1584620346800,2
5956,-0.90000,1584521769239,1584620309903,1
5957,-0.90000,1584521769239,1584620309903,2
5961,-0.70000,1584538493635,1584620307578,1
5962,-0.50000,1584538493635,1584620307578,2
5965,-0.75000,1584545827996,1584620296335,1
5969,-0.30000,1584544287353,1584620286690,1
5971,-0.90000,1584567029465,1584620283169,1
5981,-0.70000,1584619070643,1584620213475,1
5982,-0.70000,1584619070643,1584620213475,2
5999,-0.70000,1584538493635,1584620151779,1
6000,-0.40000,1584538493635,1584620151779,2
6001,0.40000,1584538493635,1584620151779,3
6002,-0.80000,1584538493635,1584620151779,4
6006,-0.80000,1584603004605,1584620135940,1
6007,-0.90000,1584603004605,1584620135940,2
6013,-0.90000,1584619892433,1584620091513,1
6014,-0.80000,1584619892433,1584620091513,2
6020,-0.40000,1584618095972,1584620082402,1
6036,-0.40000,1584439675143,1584620041454,1
6037,-0.42500,1584439675143,1584620041454,2
6047,0.00000,1584476848561,1584620004441,1
6048,-0.10000,1584476848561,1584620004441,2
6049,-0.90000,1584618268334,1584620003997,1
6050,-0.60000,1584618268334,1584620003997,2
6059,0.05000,1584568397398,1584619969217,1
6064,-0.90000,1584616202937,1584619952583,1
6068,-0.60000,1584619429783,1584619945576,1
6074,-0.65000,1584538493635,1584619897078,1
6077,-0.52500,1584617687548,1584619889718,1
6081,-0.40000,1584538493635,1584619869250,1
6082,-0.90000,1584538493635,1584619869250,2
6085,-0.50000,1584567029465,1584619864375,1
6091,-0.90000,1584452265912,1584619854813,1
6092,0.80000,1584452265912,1584619854813,2
6095,-0.90000,1584181749592,1584619850415,1
6096,-0.90000,1584181749592,1584619850415,2
6112,-0.13333,1584615146434,1584619823900,1
6113,-0.90000,1584615146434,1584619823900,2
6120,-0.85000,1584530274456,1584619795300,1
6126,0.00000,1584552802094,1584619774060,1
6127,0.00000,1584552802094,1584619774060,2
6128,-0.90000,1584617313494,1584619769716,1
6129,-0.90000,1584617313494,1584619769716,2
6144,0.30000,1584443262021,1584619716214,1
6145,0.90000,1584443262021,1584619716214,2
6160,-0.60000,1584613872781,1584619655768,1
6168,-0.90000,1584617775121,1584619630435,1
6169,-0.90000,1584617775121,1584619630435,2
6184,-0.80000,1584587044487,1584619569972,1
6185,0.55000,1584587044487,1584619569972,2
6203,-0.10000,1584603087263,1584619514243,1
6204,0.10000,1584603087263,1584619514243,2
6214,-0.53333,1584576626701,1584619503324,1
6215,-0.52500,1584576626701,1584619503324,2
6235,-0.80000,1584462199621,1584619458241,1
6236,1.00000,1584462199621,1584619458241,2
6237,-0.20000,1584610997753,1584619455895,1
6238,-0.90000,1584610997753,1584619455895,2
6244,-0.70000,1584559787285,1584619440384,1
6245,-0.50000,1584559787285,1584619440384,2
6246,-0.70000,1584559787285,1584619440384,3
6248,-0.20000,1584613057257,1584619434544,1
6249,-0.10000,1584613057257,1584619434544,2
6256,-0.90000,1584619082658,1584619411595,1
6257,0.70000,1584619082658,1584619411595,2
6264,0.00000,1584619099844,1584619397820,1
6265,0.90000,1584619099844,1584619397820,2
6286,0.30000,1584619147264,1584619336479,1
6287,0.10000,1584619147264,1584619336479,2
6299,-0.90000,1584525920806,1584619289853,1
6300,-0.10000,1584525920806,1584619289853,2
6314,-0.90000,1584303344178,1584619235818,1
6317,-0.70000,1584618954168,1584619225602,1
6318,0.10000,1584618954168,1584619225602,2
6348,0.00000,1584559853750,1584619117786,1
6349,0.60000,1584559853750,1584619117786,2
6381,-0.50000,1584603576858,1584618973933,1
6382,1.00000,1584603576858,1584618973933,2
6396,0.05000,1584395047846,1584618923936,1
6407,-0.40000,1584615184787,1584618902183,1
6408,-0.90000,1584615184787,1584618902183,2
6423,-0.60000,1584530274456,1584618870505,1
6424,-0.70000,1584530274456,1584618870505,2
6425,-0.30000,1584530274456,1584618870505,3
6435,-0.80000,1584614600228,1584618838797,1
6436,-0.30000,1584614600228,1584618838797,2
6474,-0.90000,1584487530263,1584618718400,1
6475,0.30000,1584487530263,1584618718400,2
6480,-0.60000,1584465186141,1584618683674,1
6481,-0.50000,1584465186141,1584618683674,2
6486,-0.40000,1584552880807,1584618675122,1
6497,-0.26471,1584612163550,1584618629392,1
6498,-0.90000,1584571084015,1584618617084,1
6499,-0.60000,1584571084015,1584618617084,2
6515,-0.80000,1584447681770,1584618563714,1
6516,-0.50000,1584447681770,1584618563714,2
6517,-0.30000,1584615888104,1584618553961,1
6518,-0.56667,1584615888104,1584618553961,2
6519,-0.80000,1584615888104,1584618553961,3
6522,-0.10000,1584470079640,1584618522173,1
6523,0.90000,1584470079640,1584618522173,2
6524,-0.65000,1584618134940,1584618517246,1
6525,-0.60000,1584618346657,1584618510951,1
6526,-0.50000,1584618346657,1584618510951,2
6528,-0.83333,1584052526150,1584618502303,1
6540,-0.70000,1584469240829,1584618465792,1
6541,-0.60000,1584440003799,1584618458293,1
6542,-0.30000,1584440003799,1584618458293,2
6543,-0.40000,1584363930525,1584618453374,1
6546,-0.40000,1584554257601,1584618449468,1
6552,-0.90000,1584379988877,1584618420612,1
6553,0.10000,1584379988877,1584618420612,2
6562,0.05000,1584618134940,1584618342874,1
6565,-0.80000,1584590654624,1584618313681,1
6566,0.70000,1584590654624,1584618313681,2
6580,-0.90000,1584109204520,1584618244151,1
6581,-0.75000,1584615499426,1584618238950,1
6593,0.00000,1584608295742,1584618183098,1
6595,-0.65000,1584452265912,1584618177768,1
6614,-0.90000,1584553896244,1584618108916,1
6615,0.10000,1584615146434,1584618108799,1
6623,-0.90000,1583242299938,1584618045377,1
6631,-0.10000,1584553896244,1584617994379,1
6632,1.00000,1584553896244,1584617994379,2
6639,-0.10000,1584617473247,1584617965732,1
6658,0.00000,1584542160920,1584617900705,1
6659,-0.85000,1584542160920,1584617900705,2
6660,-0.90000,1584532672200,1584617880015,1
6662,-0.60000,1584576362873,1584617871859,1
6663,-0.80000,1584576362873,1584617871859,2
6679,-0.80000,1584617164057,1584617788242,1
6698,-0.40000,1584614643085,1584617724917,1
6703,-0.41429,1584488376743,1584617710136,1
6706,-0.80000,1584615499426,1584617702738,1
6712,-0.50000,1584538493635,1584617653697,1
6723,-0.26667,1584532329831,1584617611047,1
6724,-0.90000,1584532329831,1584617611047,2
6741,-0.50000,1584379366991,1584617569020,1
6742,0.90000,1584379366991,1584617569020,2
6757,-0.80000,1584615028734,1584617485330,1
6758,-0.90000,1584615028734,1584617485330,2
6759,-0.70000,1584615028734,1584617485330,3
6762,-0.80000,1584575282946,1584617481978,1
6763,-0.90000,1584575282946,1584617481978,2
6764,-0.40000,1584575282946,1584617481978,3
6766,0.10000,1584570978778,1584617466571,1
6778,-0.90000,1583617243286,1584617410283,1
6779,-0.40000,1583617243286,1584617410283,2
6793,-0.70000,1584568599201,1584617380815,1
6794,-0.60000,1584568599201,1584617380815,2
6800,-0.95000,1584615846584,1584617327217,1
6815,-0.60000,1584616453871,1584617264963,1
6816,-0.40000,1584616453871,1584617264963,2
6840,-0.33333,1583733000486,1584617113636,1
6851,-0.80000,1584463322815,1584617048883,1
6852,-0.75000,1584463322815,1584617048883,2
6883,-0.10000,1584553896244,1584616905655,1
6884,0.60000,1584553896244,1584616905655,2
6901,0.00000,1584461108209,1584616844355,1
6902,0.00000,1584568599201,1584616841471,1
6903,-0.65000,1584568599201,1584616841471,2
6904,-0.80000,1584568599201,1584616841471,3
6917,1.00000,1584553896244,1584616800807,1
6918,0.90000,1584553896244,1584616800807,2
6924,-0.70000,1584206639798,1584616775855,1
6933,-0.90000,1584601186055,1584616738186,1
6934,-0.90000,1584601186055,1584616738186,2
6935,-0.80000,1584601186055,1584616738186,3
6940,-0.90000,1584600579954,1584616722475,1
6941,-0.50000,1584600579954,1584616722475,2
6968,-0.32500,1584576626701,1584616570870,1
6969,-0.90000,1584615499426,1584616565552,1
6979,-0.90000,1584615881863,1584616549181,1
6980,0.30000,1584615881863,1584616549181,2
6990,-0.90000,1584586034222,1584616501517,1
6991,-0.90000,1584586034222,1584616501517,2
6992,-0.80000,1584586034222,1584616501517,3
6994,-0.90000,1584390694580,1584616492332,1
6995,0.10000,1584390694580,1584616492332,2
7006,-0.90000,1584608133675,1584616459124,1
7016,-0.90000,1584543778669,1584616400445,1
7017,-0.60000,1584543778669,1584616400445,2
